versao;tipo;cnpj;passivoTotal;periodo;ativoTotal;ativoCirc;caixa;aplicacoesFin;disponivel;contasReceber;estoques;ativoLP;passivoCirc;passivoLP;dividaBruta;dividaLiq;patLiq;receitaBruta;cmv;lucroBruto;despesasOper;lucroOper;receitasDespesasFin;impostoRenda;lair;lucroLiq;dividendosPagos;jcp;total_shares;on_shares;pn_shares;ano;trimestre
1.0;1.0;02.558.157/0001-62;113252552000;2021.3T;113252552000;23710223000;8687948000;39864000;8727812000;7971922000;595301000;89542329000;22250485000;21606705000;43857190000;35129378000;69395362000;11033251000;-6189521000;4843730000;-2945886000;1897844000;-254391000;-328754000.0;1643453000;1314699000;0;0;1690984923;1690984923;0;2021;3
1.0;1.0;60.840.055/0001-31;6105847000;2021.3T;6105847000;1901073000;25930000;938812000;964742000;798880000;68379000;4204774000;1171871000;3116181000;4288052000;3323310000;1817795000;1028830000;-722290000;306540000;-121380000;185160000;-48825000;-39946000.0;136335000;96389000;0;0;315654796;315654796;0;2021;3
1.0;1.0;08.312.229/0001-73;5059992000;2021.3T;5059992000;2212807000;78499000;951653000;1030152000;270804000;869192000;2847185000;343264000;248872000;592136000;-438016000;4467856000;297752000;-147458000;150294000;-33745000;116549000;43383000;-7709000.0;159932000;152223000;0;0;220989103;220989103;0;2021;3
2.0;1.0;07.526.557/0001-00;135133255000;2021.3T;135133255000;38197082000;17956171000;2044574000;20000745000;4512636000;9511236000;96936173000;31107336000;15861121000;46968457000;26967712000;88164798000;18492609000;-9253071000;9239538000;-5240839000;3998699000;-876239000;590257000.0;3122460000;3712717000;0;0;15750216851;15750216851;0;2021;3
1.0;1.0;33.000.167/0001-01;974689000000;2021.3T;974689000000;166334000000;59394000000;2920000000;62314000000;25560000000;39577000000;808355000000;138664000000;460336000000;599000000000;536686000000;375689000000;121594000000;-62042000000;59552000000;6905000000;66457000000;-25480000000;-9753000000.0;40977000000;31224000000;0;0;13044496930;7442454142;5602042788;2021;3
1.0;1.0;67.620.377/0001-14;20393241000;2021.3T;20393241000;14491544000;6285303000;1745406000;8030709000;2818891000;1852251000;5901697000;7560328000;12349860000;19910188000;11879479000;483053000;7368241000;-6111980000;1256261000;-707455000;548806000;-463987000;-12445000.0;84819000;72374000;0;0;607283407;607283407;0;2021;3
1.0;1.0;92.690.783/0001-09;77003202000;2021.3T;77003202000;37087936000;3976157000;6016849000;9993006000;6416155000;15653770000;39915266000;13235514000;20895378000;34130892000;24137886000;42872310000;21317057000;-14897908000;6419149000;958856000;7378005000;95688000;-1893903000.0;7473693000;5579790000;0;0;1087243204;365111201;722132003;2021;3
2.0;1.0;89.637.490/0001-45;40836060000;2021.3T;40836060000;14075288000;6958432000;1994787000;8953219000;2656638000;1789381000;26760772000;5415631000;28963277000;34378908000;25425689000;6457152000;4358231000;-2199250000;2158981000;-461367000;1697614000;-290696000;-191614000.0;1406918000;1215304000;0;0;5617892756;2081728595;3536164161;2021;3
1.0;1.0;02.429.144/0001-93;61639621000;2021.3T;61639621000;15455025000;4633805000;287057000;4920862000;5591339000;121305000;46184596000;13533339000;33045721000;46579060000;41658198000;15060561000;11189884000;-8656202000;2533682000;-372521000;2161161000;-189407000;-535957000.0;1971754000;1435797000;0;0;1152254440;1152254440;0;2021;3
2.0;1.0;04.423.567/0001-21;17846316000;2021.3T;17846316000;3364739000;1504156000;516503000;2020659000;810739000;307976000;14481577000;1405553000;7868862000;9274415000;7253756000;8571901000;1528094000;-1019007000;509087000;-125995000;383092000;56542000;-77031000.0;439634000;362603000;0;0;1283339183;1283339183;0;2021;3
1.0;1.0;89.096.457/0001-55;12825433000;2021.3T;12825433000;5245361000;725420000;0;725420000;305928000;3641559000;7580072000;4040434000;4939318000;8979752000;8254332000;3845681000;1143493000;-934982000;208511000;-23131000;185380000;-83656000;12031000.0;101724000;113755000;0;0;190595000;190595000;0;2021;3
1.0;1.0;16.670.085/0001-55;21939976000;2021.3T;21939976000;5496792000;548841000;2948795000;3497636000;1205020000;0;16443184000;3934066000;10540842000;14474908000;10977272000;7465068000;2772251000;-1321793000;1450458000;-381615000;1068843000;-96845000;-300600000.0;971998000;671398000;0;0;758466670;758466670;0;2021;3
1.0;1.0;60.894.730/0001-05;38918447000;2021.3T;38918447000;20948645000;5686749000;1606753000;7293502000;3944124000;7186774000;17969802000;6805830000;9164986000;15970816000;8677314000;22947631000;9025649000;-5890273000;3135376000;-864105000;2271271000;-420020000;-27508000.0;1851251000;1823743000;0;0;1253079108;705260684;547818424;2021;3
1.0;1.0;02.387.241/0001-60;46221689000;2021.3T;46221689000;10880365000;8343394000;0;8343394000;665421000;280776000;35341324000;3704889000;27085274000;30790163000;22446769000;15431526000;1965570000;-1389276000;576294000;-139948000;436346000;-358922000;-26746000.0;77424000;50678000;0;0;1854158791;1854158791;0;2021;3
1.0;1.0;17.155.730/0001-64;53116666000;2021.3T;53116666000;13256901000;827784000;2338481000;3166265000;5076433000;0;39859765000;10494484000;22354827000;32849311000;29683046000;20267355000;9524667000;-7856864000;1667803000;490313000;1626677000;-1155490000;-49710000.0;471187000;426000;0;0;1693362068;566036634;1127325434;2021;3
2.0;1.0;42.150.391/0001-70;94434330000;2021.3T;94434330000;43118871000;12025888000;2936176000;14962064000;8710379000;14365943000;51315459000;32363495000;50936324000;83299819000;68337755000;11134511000;28299463000;-19994870000;8304593000;-1785945000;6518648000;-3102892000;101953000.0;3415756000;3517709000;0;0;797207834;451668652;345539182;2021;3
1.0;1.0;33.042.730/0001-04;75147948000;2022.1T;75147948000;31829453000;13300704000;2429163000;15729867000;4091114000;10235276000;43318495000;19261034000;30786050000;50047084000;34317217000;25100864000;11769866000;-7287285000;4482581000;-927247000;3555334000;-1125237000;-1066154000.0;2430097000;1363943000;0;0;1326093947;1326093947;0;2022;1
1.0;1.0;07.859.971/0001-30;17394249000;2022.1T;17394249000;3326999000;1453195000;0;1453195000;208990000;0;14067250000;1432996000;8716450000;10149446000;8696251000;7244803000;795647000;-69712000;725935000;169356000;895291000;-228179000;-107189000.0;667112000;559923000;0;0;1033496721;590714069;442782652;2022;1
1.0;1.0;53.113.791/0001-22;10083275000;2022.1T;10083275000;5506006000;2853672000;149049000;3002721000;2295432000;0;4577269000;3296335000;2220308000;5516643000;2513922000;4566632000;981139000;-310810000;670329000;-546987000;123342000;-796000;-37569000.0;122546000;84977000;0;0;617183181;617183181;0;2022;1
1.0;1.0;33.256.439/0001-39;37660391000;2022.1T;37660391000;23076959000;2252526000;936573000;3189099000;4520197000;4242281000;14583432000;13496305000;13176767000;26673072000;23483973000;10987319000;31503291000;-30033612000;1469679000;-904736000;564943000;-424853000;-23257000.0;140090000;461180000;1438000;0;1115204291;1115204291;0;2022;1
2.0;1.0;50.746.577/0001-15;96006859000;2022.1T;96006859000;24194616000;12083132000;0;12083132000;3056157000;1048660000;71812243000;12826809000;52622374000;65449183000;53366051000;30557676000;7904887000;-6189236000;1715651000;-568740000;1146911000;-521964000;-49111000.0;624947000;575836000;18007000;0;1874070932;1874070932;0;2022;1
1.0;1.0;16.404.287/0001-55;112935944000;2022.1T;112935944000;31747904000;9797437000;9047064000;18844501000;4515673000;5133522000;81188040000;7707363000;79846475000;87553838000;68709337000;25382106000;9742835000;-5432840000;4309995000;-920914000;3389081000;12935279000;-6018250000.0;16324360000;10306110000;0;0;1361263584;1361263584;0;2022;1
1.0;1.0;09.346.601/0001-25;50737250000;2022.1T;50737250000;19784018000;2711499000;15857626000;18569125000;417461000;0;30953232000;11858196000;17060285000;28918481000;10349356000;21818769000;2284699000;0;2284699000;-853931000;1430768000;229030000;-558755000.0;1659798000;1101043000;302600000;0;5819000000;5819000000;0;2022;1
2.0;1.0;07.689.002/0001-89;46754479000;2022.1T;46754479000;26231123000;5352667000;3803919000;9156586000;979540000;10531197000;20523356000;13058990000;20634124000;33693114000;24536528000;13061365000;3076051000;-2451294000;624757000;-834654000;-209897000;-229686000;274372000.0;-439583000;-165211000;0;0;740465044;740465044;0;2022;1
3.0;1.0;00.001.180/0001-26;189052112000;2022.1T;189052112000;41404342000;3411966000;15305244000;18717210000;5252773000;1163971000;147647770000;24166180000;85765217000;109931397000;91214187000;79120715000;9181318000;-3694877000;5486441000;-2379388000;3107053000;478188000;-868866000.0;3585241000;2716375000;0;0;2196606250;1916517936;280088314;2022;1
1.0;1.0;61.079.117/0001-05;8887905000;2022.1T;8887905000;4658301000;1734399000;0;1734399000;804629000;1107985000;4229604000;3171372000;249337000;3420709000;1686310000;5467196000;927205000;-485614000;441591000;-394703000;46888000;84907000;-19678000.0;131795000;20795000;0;0;683062222;339510689;343551533;2022;1
1.0;1.0;84.429.695/0001-11;24169250000;2022.1T;24169250000;16424181000;2749862000;514897000;3264759000;4430633000;7018367000;7745069000;9300954000;2080964000;11381918000;8117159000;12787332000;6828106000;-4933270000;1894836000;-796248000;1098588000;54264000;-199370000.0;1152852000;953482000;0;154275000;4197317998;4197317998;0;2022;1
1.0;1.0;08.807.432/0001-10;10055453000;2022.1T;10055453000;2872443000;625401000;1082393000;1707794000;971330000;0;7183010000;1560153000;5202877000;6763030000;5055236000;3292423000;1192974000;-465705000;727269000;-507712000;219557000;-144266000;748000.0;75291000;76039000;0;0;309088851;309088851;0;2022;1
1.0;1.0;97.837.181/0001-47;14161883000;2022.1T;14161883000;5167174000;1571158000;0;1571158000;1549107000;1718096000;8994709000;3950413000;4706473000;8656886000;7085728000;5504997000;2131002000;-1388056000;742946000;-333547000;409399000;-109724000;-75960000.0;299675000;223715000;0;0;820566246;820566246;0;2022;1
2.0;1.0;00.864.214/0001-06;53389560000;2022.1T;53389560000;13888684000;1045547000;3728927000;4774474000;5027201000;178489000;39500876000;11857028000;31414864000;43271892000;38497418000;10117668000;6514553000;-4798315000;1716238000;-259436000;1456802000;-563125000;-312993000.0;893677000;580684000;0;0;2039086540;800898864;1238187676;2022;1
2.0;1.0;03.220.438/0001-73;70429153000;2022.1T;70429153000;19206043000;1990351000;6378394000;8368745000;8814627000;235510000;51223110000;11328580000;41080088000;52408668000;44039923000;18020485000;5843189000;-3844293000;1998896000;-729355000;1269541000;-360477000;-230467000.0;909064000;678597000;0;0;1010539585;1010539585;0;2022;1
1.0;1.0;10.629.105/0001-68;12862921000;2022.1T;12862921000;6805410000;3091614000;2352001000;5443615000;845187000;281174000;6057511000;904949000;5235026000;6139975000;696360000;6722946000;1529995000;-462095000;1067900000;-117187000;950713000;-45470000;163727000.0;905243000;1068970000;0;0;887229147;887229147;0;2022;1
1.0;1.0;02.800.026/0001-40;28459077000;2022.1T;28459077000;6934237000;1514831000;2322982000;3837813000;2054470000;362252000;21524840000;4095550000;10599896000;14695446000;10857633000;13763631000;1176648000;-431538000;745110000;-585335000;159775000;-191121000;22757000.0;-31346000;-8589000;924000;0;1876606210;1876606210;0;2022;1
1.0;1.0;33.611.500/0001-19;71539429000;2022.1T;71539429000;33919220000;4895161000;2695636000;7590797000;6756022000;16317038000;37620209000;13945679000;15057499000;29003178000;21412381000;42536251000;20330491000;-15149489000;5181002000;-167475000;5013527000;-503394000;-1569748000.0;4510133000;2940385000;0;0;1757067050;600526442;1156540608;2022;1
2.0;1.0;02.558.157/0001-62;116489853000;2022.1T;116489853000;21670354000;6430521000;30839000;6461360000;8169938000;796673000;94819499000;21719796000;24594475000;46314271000;39852911000;70175582000;11351620000;-6460374000;4891246000;-3457821000;1433425000;-523986000;-159511000.0;909439000;749928000;0;430000000;1676938271;1676938271;0;2022;1
1.0;1.0;60.840.055/0001-31;5995988000;2022.1T;5995988000;1602241000;13714000;492795000;506509000;867744000;95169000;4393747000;1188694000;3053581000;4242275000;3735766000;1753713000;1089913000;-765163000;324750000;-105631000;219119000;-65612000;-42675000.0;153507000;110832000;214329000;0;315654796;315654796;0;2022;1
1.0;1.0;08.312.229/0001-73;5067339000;2022.1T;5067339000;2219960000;58846000;772168000;831014000;301527000;1039859000;2847379000;360083000;233345000;593428000;-237586000;4473911000;287160000;-174297000;112863000;-35865000;76998000;41402000;-8133000.0;118400000;110267000;0;0;220989103;220989103;0;2022;1
1.0;1.0;07.526.557/0001-00;127399920000;2022.1T;127399920000;34479797000;12887922000;1345730000;14233652000;4383951000;11426297000;92920123000;33179146000;14024333000;47203479000;32969827000;80196441000;18439152000;-9414486000;9024666000;-4862339000;4162327000;-596713000;-36776000.0;3565614000;3528838000;16111000;0;15753833284;15753833284;0;2022;1
1.0;1.0;33.000.167/0001-01;998662000000;2022.1T;998662000000;199512000000;81601000000;5967000000;87568000000;26849000000;48351000000;799150000000;130222000000;431379000000;561601000000;474033000000;437061000000;141641000000;-66875000000;74766000000;-9368000000;65398000000;2983000000;-23598000000.0;68381000000;44783000000;12000000;0;13044496930;7442454142;5602042788;2022;1
1.0;1.0;67.620.377/0001-14;17619859000;2022.1T;17619859000;11287611000;4138948000;1150427000;5289375000;2352721000;1880981000;6332248000;6441938000;10652692000;17094630000;11805255000;525229000;7229165000;-6003152000;1226013000;-675004000;551009000;-687627000;251210000.0;-136618000;114592000;0;0;607283407;607283407;0;2022;1
1.0;1.0;92.690.783/0001-09;72354180000;2022.1T;72354180000;34723556000;4898186000;3478503000;8376689000;6756022000;16317038000;37630624000;13951641000;15043517000;28995158000;20618469000;43359022000;20330491000;-15149489000;5181002000;-171166000;5009836000;-484177000;-1573398000.0;4525659000;2952261000;0;0;1033840804;365111201;668729603;2022;1
1.0;1.0;89.637.490/0001-45;40199521000;2022.1T;40199521000;11426859000;4149655000;2035506000;6185161000;2376511000;2095614000;28772662000;4519751000;25820400000;30340151000;24154990000;9859370000;4422130000;-2345413000;2076717000;-575309000;1501408000;-77275000;-549260000.0;1424133000;874873000;399216000;0;5617892756;2081728595;3536164161;2022;1
1.0;1.0;02.429.144/0001-93;66823578000;2022.1T;66823578000;16444662000;3496671000;580655000;4077326000;5756081000;192111000;50378916000;12973368000;35888900000;48862268000;44784942000;17961310000;9287455000;-6683727000;2603728000;-431457000;2172271000;-431738000;-578551000.0;1740533000;1161982000;0;0;1152254440;1152254440;0;2022;1
2.0;1.0;04.423.567/0001-21;21493987000;2022.1T;21493987000;3252286000;696884000;433240000;1130124000;476351000;591947000;18241701000;2209385000;9895998000;12105383000;10975259000;9388604000;759000000;-390695000;368305000;-19022000;349283000;-99395000;-64520000.0;249888000;185368000;0;0;1584572378;1584572378;0;2022;1
2.0;1.0;89.096.457/0001-55;15007809000;2022.1T;15007809000;7202753000;1117157000;0;1117157000;988041000;3039065000;7805056000;4153876000;5828701000;9982577000;8865420000;5025232000;3495805000;-2017128000;1478677000;-163075000;1315602000;-151980000;-366560000.0;1163622000;797062000;0;0;190595000;190595000;0;2022;1
2.0;1.0;16.670.085/0001-55;26733820000;2022.1T;26733820000;7876225000;759044000;4984506000;5743550000;1321449000;0;18857595000;4202176000;14495011000;18697187000;12953637000;8036633000;2711652000;-1436634000;1275018000;-323051000;951967000;-226950000;-207594000.0;725017000;517423000;0;110343000;988435930;988435930;0;2022;1
2.0;1.0;60.894.730/0001-05;39103644000;2022.1T;39103644000;19652621000;5450262000;1153867000;6604129000;3795645000;7519481000;19451023000;5329348000;8155793000;13485141000;6881012000;25618503000;7844648000;-6129398000;1715250000;-384969000;1330281000;501708000;-568820000.0;1831989000;1263169000;2042000;0;1253079108;705260684;547818424;2022;1
1.0;1.0;02.387.241/0001-60;44714744000;2022.1T;44714744000;9427643000;6377309000;0;6377309000;568200000;240916000;35287101000;5033366000;24746177000;29779543000;23402234000;14935201000;2206362000;-1573863000;632499000;-154291000;478208000;-500770000;-45689000.0;-22562000;-68251000;94000;0;1854158791;1854158791;0;2022;1
1.0;1.0;17.155.730/0001-64;51067392000;2022.1T;51067392000;12533758000;1409372000;975334000;2384706000;5026978000;0;38533634000;9652870000;20741894000;30394764000;28010058000;20672628000;7847448000;-5879237000;1968211000;-335307000;1632904000;314163000;-491496000.0;1947067000;1455571000;0;245000000;2201370688;735847624;1465523064;2022;1
1.0;1.0;42.150.391/0001-70;86931428000;2022.1T;86931428000;39757779000;10114756000;2075501000;12190257000;8179539000;16948619000;47173649000;24369701000;52272021000;76641722000;64451465000;10289706000;26731444000;-21601429000;5130015000;-1359731000;3770284000;1247399000;-1070304000.0;5017683000;3947379000;0;0;797207834;451668652;345539182;2022;1
